lexId,language,speech,nameType,lexSet,lexText,gloss,freqLex,rankLex
1438058,hbo,nmpr,gens,,אַשְׁכֲּנַז,Ashkenaz,3,3915
1438059,hbo,nmpr,gens,,רִיפַת,Riphath,1,5715
1438060,hbo,nmpr,topo,,תֹּוגַרְמָה,Togarmah,4,3479
1438061,hbo,nmpr,topo,,אֱלִישָׁה,Elishah,3,3915
1438062,hbo,nmpr,topo,,תַּרְשִׁישׁ,Tarshish,26,1214
1438063,hbo,nmpr,gens,,כִּתִּיִּים,Kittim,8,2471
1438064,hbo,nmpr,gens,,דֹּדָנִים,Rodanim,1,5715
1438065,hbo,subs,,,אִי,"coast, island",36,960
1438066,hbo,subs,,,גֹּוי,people,555,92
1438067,hbo,subs,,,לָשֹׁון,tongue,117,373
1438068,hbo,nmpr,topo,,מִצְרַיִם,Egypt,681,76
1438069,hbo,nmpr,gens,,פּוּט,Put,7,2659
1438070,hbo,nmpr,pers,,כּוּשׁ,Cush,5,3122
1438071,hbo,nmpr,"pers,gens,topo",,סְבָא,Seba,4,3479
1438072,hbo,nmpr,"pers,gens,topo",,סַבְתָּא,Sabta,2,4540
1438073,hbo,nmpr,"pers,gens",,רַעְמָה,Raamah,5,3122
1438074,hbo,nmpr,"pers,gens,topo",,סַבְתְּכָא,Sabteca,2,4540
1438075,hbo,nmpr,topo,,שְׁבָא,Sheba,23,1317
1438076,hbo,nmpr,topo,,דְּדָן,Dedan,11,2114
1438077,hbo,nmpr,pers,,נִמְרֹד,Nimrod,4,3479
1438078,hbo,subs,,,צַיִד,hunting,14,1828
1438079,hbo,subs,,,מַמְלֶכֶת,kingdom,24,1286
1438080,hbo,nmpr,topo,,בָּבֶל,Babel,262,191
1438081,hbo,nmpr,topo,,אֶרֶךְ,Erech,1,5715
1438082,hbo,nmpr,topo,,אַכַּד,Akkad,1,5715
1438083,hbo,nmpr,topo,,כַּלְנֵה,Calneh,2,4540
1438084,hbo,nmpr,topo,,שִׁנְעָר,Shinar,8,2471
1438085,hbo,nmpr,topo,,נִינְוֵה,Nineveh,17,1596
1438086,hbo,nmpr,topo,,רְחֹבֹת עִיר,Rehoboth Ir,1,5715
1438087,hbo,nmpr,topo,,כֶּלַח,Calah,2,4540
1438088,hbo,nmpr,topo,,רֶסֶן,Resen,1,5715
1438089,hbo,nmpr,gens,,לוּדִים,Ludites,3,3915
1438090,hbo,nmpr,gens,,עֲנָמִים,Anamites,2,4540
1438091,hbo,nmpr,gens,,לְהָבִים,Lehabites,2,4540
1438092,hbo,nmpr,gens,,נַפְתֻּחִים,Naphtuhites,2,4540
1438093,hbo,nmpr,gens,,פַּתְרֻסִים,Pathrusites,2,4540
1438094,hbo,nmpr,gens,,כַּסְלֻחִים,Casluhites,2,4540
1438095,hbo,adjv,,gntl,פְּלִשְׁתִּי,Philistine,288,172
1438096,hbo,adjv,,gntl,כַּפְתֹּרִי,Caphtorite,3,3915
1438097,hbo,nmpr,topo,,צִידֹון,Sidon,22,1353
1438098,hbo,nmpr,pers,,חֵת,Heth,14,1828
1438099,hbo,adjv,,gntl,יְבוּסִי,Jebusite,41,863
1438100,hbo,adjv,,gntl,אֱמֹרִי,Amorite,87,464
1438101,hbo,adjv,,gntl,גִּרְגָּשִׁי,Girgashite,7,2659
1438102,hbo,adjv,,gntl,חִוִּי,Hivite,25,1239
1438103,hbo,adjv,,gntl,עַרְקִי,Arkite,2,4540
1438104,hbo,adjv,,gntl,סִינִי,Sinite,2,4540
1438105,hbo,adjv,,gntl,אַרְוָדִי,Arvadite,2,4540
1438106,hbo,adjv,,gntl,צְמָרִי,Zemarite,2,4540
1438107,hbo,adjv,,gntl,חֲמָתִי,Hamathite,2,4540
1438108,hbo,verb,,,פוץ,disperse,65,586
1438109,hbo,adjv,,gntl,כְּנַעֲנִי,Canaanite,73,538
1438110,hbo,subs,,,גְּבוּל,boundary,240,199
1438111,hbo,nmpr,topo,,גְּרָר,Gerar,10,2230
1438112,hbo,nmpr,topo,,עַזָּה,Gaza,20,1454
1438113,hbo,nmpr,topo,,סְדֹם,Sodom,39,900
1438114,hbo,nmpr,topo,,עֲמֹרָה,Gomorrah,19,1487
1438115,hbo,nmpr,topo,,אַדְמָה,Admah,5,3122
1438116,hbo,nmpr,topo,,צְבֹאיִם,Zeboiim,5,3122
1438117,hbo,nmpr,topo,,לֶשַׁע,Lasha,1,5715
1438118,hbo,nmpr,pers,,עֵבֶר,Eber,15,1762
1438119,hbo,nmpr,"pers,gens,topo",,עֵילָם,Elam,28,1155
1438120,hbo,nmpr,pers,,אַרְפַּכְשָׁד,Arpachshad,9,2329
1438121,hbo,nmpr,pers,,לוּד,Lud,5,3122
1438122,hbo,nmpr,topo,,אֲרָם,Aram,143,314
1438123,hbo,nmpr,pers,,עוּץ,Uz,5,3122
1438124,hbo,nmpr,topo,,חוּל,Hul,2,4540
1438125,hbo,nmpr,pers,,גֶּתֶר,Gether,2,4540
1438126,hbo,nmpr,"pers,gens",,מַשׁ,Meshech,1,5715
1438127,hbo,nmpr,pers,,שֶׁלַח,Shelah,9,2329
1438128,hbo,nmpr,pers,,פֶּלֶג,Peleg,7,2659
1438129,hbo,verb,,,פלג,divide,4,3479
1438130,hbo,nmpr,pers,,יָקְטָן,Joktan,6,2866
1438131,hbo,nmpr,pers,,אַלְמֹודָד,Almodad,2,4540
1438132,hbo,nmpr,topo,,שֶׁלֶף,Sheleph,2,4540
1438133,hbo,nmpr,topo,,חֲצַרְמָוֶת,Hazarmaveth,2,4540
1438134,hbo,nmpr,pers,,יֶרַח,Jerah,2,4540
1438135,hbo,nmpr,pers,,הֲדֹורָם,Hadoram,4,3479
1438136,hbo,nmpr,pers,,אוּזָל,Uzal,3,3915
1438137,hbo,nmpr,pers,,דִּקְלָה,Diklah,2,4540
1438138,hbo,nmpr,pers,,עֹובָל,Obal,1,5715
1438139,hbo,nmpr,pers,,אֲבִימָאֵל,Abimael,2,4540
1438140,hbo,nmpr,topo,,אֹופִיר,<land of gold>,12,2014
1438141,hbo,nmpr,gens,,יֹובָב,Jobab,2,4540
1438142,hbo,subs,,,מֹושָׁב,seat,44,806
1438143,hbo,nmpr,topo,,מֵשָׁא,Mesha,1,5715
1438144,hbo,nmpr,topo,,סְפָר,Sephar,1,5715
1438145,hbo,subs,,,שָׂפָה,lip,176,267
1438146,hbo,subs,,,דָּבָר,word,1441,31
1438147,hbo,verb,,,נסע,pull out,146,307
1438148,hbo,subs,,,בִּקְעָה,valley,19,1487
1438149,hbo,subs,,nmdi,רֵעַ,fellow,187,254
1438150,hbo,verb,,,יהב,give,34,1004
1438151,hbo,verb,,,לבן,make brick,3,3915
1438152,hbo,subs,,,לְבֵנָה,brick,12,2014
1438153,hbo,verb,,,שׂרף,burn,117,373
1438154,hbo,subs,,,שְׂרֵפָה,burning,13,1916
1438155,hbo,subs,,,חֵמָר,bitumen,3,3915
1438156,hbo,subs,,,חֹמֶר,clay,18,1543
1438157,hbo,subs,,,מִגְדָּל,tower,48,745
1438158,hbo,verb,,,ירד,descend,377,136
1438159,hbo,subs,,,עַם,people,1866,28
1438160,hbo,verb,,,בצר,be impossible,4,3479
1438161,hbo,verb,,,זמם,ponder,13,1916
1438162,hbo,verb,,,בלל,"moisten, confound",44,806
1438163,hbo,verb,,,חדל,cease,58,635
1438164,hbo,nmpr,pers,,רְעוּ,Reu,5,3122
1438165,hbo,nmpr,pers,,שְׂרוּג,Serug,5,3122
1438166,hbo,nmpr,pers,,נָחֹור,Nahor,18,1543
1438167,hbo,nmpr,pers,,תֶּרַח,Terah,11,2114
1438168,hbo,nmpr,pers,,אַבְרָם,Abram,61,612
1438169,hbo,nmpr,pers,,הָרָן,Haran,7,2659
1438170,hbo,nmpr,pers,,לֹוט,Lot,33,1030
1438171,hbo,subs,,,מֹולֶדֶת,offspring,22,1353
1438172,hbo,nmpr,topo,,אוּר,Ur,4,3479
1438173,hbo,nmpr,"gens,topo",,כַּשְׂדִּים,Chaldeans,80,490
1438174,hbo,nmpr,pers,,שָׂרַי,Sarai,17,1596
1438175,hbo,nmpr,pers,,מִלְכָּה,Milcah,11,2114
1438176,hbo,nmpr,pers,,יִסְכָּה,Iscah,1,5715
1438177,hbo,adjv,,,עָקָר,barren,12,2014
1438178,hbo,subs,,,וָלָד,child,1,5715
1438179,hbo,subs,,,כַּלָּה,bride,34,1004
1438180,hbo,nmpr,topo,,חָרָן,<town>,10,2230
1438181,hbo,verb,,,גדל,be strong,117,373
1438182,hbo,subs,,,בְּרָכָה,blessing,71,555
1438183,hbo,subs,,,רְכוּשׁ,property,28,1155
1438184,hbo,verb,,,רכשׁ,gather,5,3122
1438185,hbo,nmpr,topo,,שְׁכֶם,Shechem,50,715
1438186,hbo,subs,,,אֵלֹון,big tree,10,2230
1438187,hbo,nmpr,topo,,מֹורֶה,Moreh,3,3915
1438188,hbo,verb,,,עתק,advance,9,2329
1438189,hbo,nmpr,topo,,בֵּית אֵל,Bethel,72,546
1438190,hbo,verb,,,נטה,extend,214,225
1438191,hbo,nmpr,topo,,עַי,Ai,38,919
1438192,hbo,subs,,,נֶגֶב,south,112,390
1438193,hbo,subs,,,רָעָב,hunger,101,420
1438194,hbo,verb,,,גור,dwell,83,478
1438195,hbo,adjv,,,כָּבֵד,heavy,41,863
1438196,hbo,verb,,,קרב,approach,281,181
1438197,hbo,intj,,,נָא,yeah,404,128
1438198,hbo,adjv,,,יָפֶה,beautiful,43,821
1438199,hbo,prps,,,אַתְּ,you,57,648
1438200,hbo,adjv,,gntl,מִצְרִי,Egyptian,30,1106
1438201,hbo,prep,,,לְמַעַן,because of,272,187
1438202,hbo,subs,,,גָּלָל,matter,10,2230
1438203,hbo,subs,,,שַׂר,chief,421,122
1438204,hbo,subs,,,פַּרְעֹה,pharaoh,274,183
1438205,hbo,verb,,,הלל,praise,146,307
1438206,hbo,subs,,,בָּקָר,cattle,183,259
1438207,hbo,subs,,,חֲמֹור,he-ass,96,433
1438208,hbo,subs,,,שִׁפְחָה,maidservant,63,598
1438209,hbo,subs,,,אָתֹון,she-ass,34,1004
1438210,hbo,subs,,,גָּמָל,camel,54,674
1438211,hbo,subs,,,נֶגַע,stroke,78,505
1438212,hbo,subs,,,כֶּסֶף,silver,403,129
1438213,hbo,subs,,,מַסַּע,breaking,12,2014
1438214,hbo,subs,,,תְּחִלָּה,beginning,22,1353
1438215,hbo,advb,,,יַחְדָּו,together,96,433
1438216,hbo,verb,,,יכל,be able,193,245
1438217,hbo,subs,,,רִיב,law-case,59,630
1438218,hbo,adjv,,gntl,פְּרִזִּי,Perizzite,23,1317
1438219,hbo,nega,,,אַל,not,726,73
1438220,hbo,subs,,,מְרִיבָה,quarrel,6,2866
1438221,hbo,prps,,,אֲנַחְנוּ,we,120,364
1438222,hbo,subs,,,שְׂמֹאל,left-hand side,54,674
1438223,hbo,verb,,,ימן,go to right,5,3122
1438224,hbo,subs,,,יָמִין,right-hand side,139,324
1438225,hbo,verb,,,שׂמאל,turn left,5,3122
1438226,hbo,subs,,,כִּכָּר,disk,68,573
1438227,hbo,nmpr,topo,,יַרְדֵּן,Jordan,182,260
1438228,hbo,subs,,,מַשְׁקֶה,"butler, irrigated, drink",12,2014
1438229,hbo,nmpr,topo,,צֹעַר,Zoar,10,2230
1438230,hbo,verb,,,אהל,pitch a tent,3,3915
1438231,hbo,adjv,,,חַטָּא,sinful,19,1487
1438232,hbo,subs,,padv,צָפֹון,north,152,296
1438233,hbo,verb,,,מנה,count,28,1155
1438234,hbo,nmpr,topo,,מַמְרֵא,Mamre,8,2471
1438235,hbo,nmpr,topo,,חֶבְרֹון,Hebron,62,605
1438236,hbo,nmpr,pers,,אַמְרָפֶל,Amraphel,2,4540
1438237,hbo,subs,,,מֶלֶךְ,king,2523,20
1438238,hbo,nmpr,pers,,אַרְיֹוךְ,Arioch,2,4540
1438239,hbo,nmpr,topo,,אֶלָּסָר,Ellasar,2,4540
1438240,hbo,nmpr,pers,,כְּדָרְלָעֹמֶר,Kedorlaomer,5,3122
1438241,hbo,nmpr,pers,,תִּדְעָל,Tidal,2,4540
1438242,hbo,nmpr,topo,,גֹּויִם,Goyim,3,3915
1438243,hbo,subs,,,מִלְחָמָה,war,308,160
1438244,hbo,nmpr,pers,,בֶּרַע,Bera,1,5715
1438245,hbo,nmpr,pers,,בִּרְשַׁע,Birsha,1,5715
1438246,hbo,nmpr,pers,,שִׁנְאָב,Shinab,1,5715
1438247,hbo,nmpr,pers,,שֶׁמְאֵבֶר,Shemeber,1,5715
1438248,hbo,nmpr,topo,,בֶּלַע,Bela,2,4540
1438249,hbo,verb,,,חבר,be united,28,1155
1438250,hbo,subs,,,עֵמֶק,valley,69,567
1438251,hbo,nmpr,topo,,שִׂדִּים,Siddim,3,3915
1438252,hbo,subs,,,מֶלַח,salt,26,1214
1438253,hbo,verb,,,מרד,rebel,25,1239
1438254,hbo,nmpr,gens,,רְפָאִים,Rephaim,13,1916
1438255,hbo,nmpr,topo,,עַשְׁתְּרֹת קַרְנַיִם,Ashteroth Karnaim,1,5715
1438256,hbo,nmpr,gens,,זוּזִים,Zuzim,1,5715
1438257,hbo,nmpr,topo,,הָם,Ham,1,5715
1438258,hbo,nmpr,gens,,אֵימִים,Emim,3,3915
1438259,hbo,subs,,,שָׁוֵה,plain,1,5715
1438260,hbo,nmpr,topo,,קִרְיָתָיִם,Kiriathaim,7,2659
1438261,hbo,adjv,,gntl,חֹרִי,Horite,7,2659
1438262,hbo,nmpr,topo,,שֵׂעִיר,Seir,39,900
1438263,hbo,nmpr,topo,,אֵיל פָּארָן,El Paran,1,5715
1438264,hbo,subs,,,מִדְבָּר,desert,270,188
1438265,hbo,nmpr,topo,,עֵין מִשְׁפָּט,En Mishpat,1,5715
1438266,hbo,nmpr,topo,,קָדֵשׁ,Kadesh,18,1543
1438267,hbo,adjv,,gntl,עֲמָלֵקִי,Amalekite,12,2014
1438268,hbo,nmpr,topo,,חַצְצֹן תָּמָר,Hazazon Tamar,2,4540
1438269,hbo,verb,,,ערך,arrange,75,524
1438270,hbo,subs,,,בְּאֵר,well,74,530
1438271,hbo,verb,,,נוס,flee,159,290
1438272,hbo,subs,,,אֹכֶל,food,43,821
1438273,hbo,subs,,,פָּלִיט,escaped one,19,1487
1438274,hbo,adjv,,gntl,עִבְרִי,Hebrew,34,1004
1438275,hbo,nmpr,pers,,מַמְרֵא,Mamre,2,4540
1438276,hbo,nmpr,pers,,אֶשְׁכֹּל,Eshcol,2,4540
1438277,hbo,nmpr,pers,,עָנֵר,Aner,2,4540
1438278,hbo,subs,,,בַּעַל,"lord, baal",164,280
1438279,hbo,verb,,,שׁבה,take captive,47,761
1438280,hbo,verb,,,ריק,be empty,19,1487
1438281,hbo,subs,,,חָנִיךְ,follower,1,5715
1438282,hbo,subs,,,יָלִיד,son,13,1916
1438283,hbo,verb,,,רדף,pursue,143,314
1438284,hbo,nmpr,"pers,gens,topo",,דָּן,Dan,70,561
1438285,hbo,verb,,,חלק,divide,56,657
1438286,hbo,nmpr,topo,,חֹובָה,Hobah,1,5715
1438287,hbo,nmpr,topo,,דַּמֶּשֶׂק,Damascus,38,919
1438288,hbo,verb,,,קרא,encounter,140,321
1438289,hbo,nmpr,topo,,שָׁוֵה,Shaveh,1,5715
1438290,hbo,nmpr,pers,,מַלְכִּי צֶדֶק,Melchizedek,2,4540
1438291,hbo,nmpr,topo,,שָׁלֵם,Salem,2,4540
1438292,hbo,subs,,,כֹּהֵן,priest,750,68
1438293,hbo,subs,,,אֵל,god,235,204
1438294,hbo,adjv,,,עֶלְיֹון,upper,53,691
1438295,hbo,verb,,,מגן,deliver,3,3915
1438296,hbo,subs,,,צַר,adversary,71,555
1438297,hbo,subs,,,מַעֲשֵׂר,tenth,32,1051
1438298,hbo,subs,,,חוּט,thread,7,2659
1438299,hbo,subs,,,שְׂרֹוךְ,sandal-thong,2,4540
1438300,hbo,subs,,,נַעַל,sandal,22,1353
1438301,hbo,verb,,,עשׁר,become rich,17,1596
1438302,hbo,prep,,,בִּלְעֲדֵי,without,17,1596
1438303,hbo,subs,,,נַעַר,boy,240,199
1438304,hbo,subs,,,חֵלֶק,share,66,582
1438305,hbo,subs,,,מַחֲזֶה,vision,4,3479
1438306,hbo,subs,,,מָגֵן,shield,59,630
1438307,hbo,subs,,,שָׂכָר,hire,28,1155
1438308,hbo,nmpr,pers,,אֲדֹנָי,Lord,438,115
1438309,hbo,adjv,,,עֲרִירִי,childless,4,3479
1438310,hbo,subs,,,מֶשֶׁק,<uncertain>,1,5715
1438311,hbo,nmpr,pers,,אֱלִיעֶזֶר,Eliezer,14,1828
1438312,hbo,verb,,,ירשׁ,trample down,231,206
1438313,hbo,subs,,,מֵעִים,bowels,32,1051
1438314,hbo,verb,,,נבט,look at,69,567
1438315,hbo,verb,,,ספר,count,108,401
1438316,hbo,advb,,,כֹּה,thus,577,89
1438317,hbo,verb,,,אמן,be firm,105,407
1438318,hbo,verb,,,חשׁב,account,124,359
1438319,hbo,subs,,,צְדָקָה,justice,157,292
1438320,hbo,subs,,,עֶגְלָה,cow,12,2014
1438321,hbo,verb,,,שׁלשׁ,be three,9,2329
1438322,hbo,subs,,,עֵז,goat,74,530
1438323,hbo,subs,,,אַיִל,"ram, despot",163,284
1438324,hbo,subs,,,תֹּור,dove,14,1828
1438325,hbo,subs,,,גֹּוזָל,young of birds,2,4540
1438326,hbo,verb,,,בתר,cut,2,4540
1438327,hbo,subs,,,בֶּתֶר,piece,3,3915
1438328,hbo,subs,,,עַיִט,bird of prey,8,2471
1438329,hbo,subs,,,פֶּגֶר,corpse,22,1353
1438330,hbo,verb,,,נשׁב,blow,3,3915
1438331,hbo,subs,,,שֶׁמֶשׁ,sun,135,333
1438332,hbo,subs,,,אֵימָה,fright,17,1596
1438333,hbo,subs,,,חֲשֵׁכָה,darkness,6,2866
1438334,hbo,subs,,,גֵּר,sojourner,92,449
1438335,hbo,verb,,,ענה,be lowly,79,500
1438336,hbo,verb,,,דין,judge,23,1317
1438337,hbo,subs,,,שָׁלֹום,peace,237,202
1438338,hbo,verb,,,קבר,bury,133,342
1438339,hbo,subs,,,שֵׂיבָה,age,19,1487
1438340,hbo,advb,,,הֵנָּה,here,50,715
1438341,hbo,adjv,,,שָׁלֵם,complete,28,1155
1438342,hbo,subs,,,עֲלָטָה,darkness,4,3479
1438343,hbo,subs,,,תַּנּוּר,furnace,15,1762
1438344,hbo,subs,,,עָשָׁן,smoke,25,1239
1438345,hbo,subs,,,לַפִּיד,torch,13,1916
1438346,hbo,subs,,,אֵשׁ,fire,378,134
1438347,hbo,subs,,,גֶּזֶר,piece,2,4540
1438348,hbo,adjv,,gntl,קֵינִי,Kenite,12,2014
1438349,hbo,adjv,,gntl,קְנִזִּי,Kenizzite,4,3479
1438350,hbo,adjv,,gntl,קַדְמֹנִי,easterner,1,5715
1438351,hbo,adjv,,gntl,חִתִּי,Hittite,48,745
1438352,hbo,nmpr,pers,,הָגָר,Hagar,12,2014
1438353,hbo,verb,,,עצר,restrain,46,776
1438354,hbo,advb,,,אוּלַי,perhaps,45,792
1438355,hbo,subs,,,גְּבֶרֶת,lady,9,2329
1438356,hbo,subs,,,חֵיק,lap,38,919
1438357,hbo,verb,,,שׁפט,judge,202,241
1438358,hbo,verb,,,ברח,run away,65,586
1438359,hbo,subs,,,מַלְאָךְ,messenger,213,229
1438360,hbo,nmpr,topo,,שׁוּר,Shur,6,2866
1438361,hbo,inrg,,,אָן,whither,41,863
1438362,hbo,subs,,,רֹב,multitude,152,296
1438363,hbo,adjv,,,הָרָה,pregnant,16,1679
1438364,hbo,nmpr,pers,,יִשְׁמָעֵאל,Ishmael,48,745
1438365,hbo,subs,,,עֳנִי,poverty,36,960
1438366,hbo,subs,,,פֶּרֶא,zebra,10,2230
1438367,hbo,subs,,,רֳאִי,looking,4,3479
1438368,hbo,advb,,,הֲלֹם,hither,12,2014
1438369,hbo,nmpr,topo,,לַחַי רֹאִי,Beer Lahai Roi,3,3915
1438370,hbo,nmpr,topo,,בֶּרֶד,Bered,1,5715
1438371,hbo,nmpr,pers,,שַׁדַּי,Almighty,48,745
1438372,hbo,subs,,,הָמֹון,commotion,84,475
1438373,hbo,nmpr,pers,,אַבְרָהָם,Abraham,175,268
1438374,hbo,subs,,,מְגוּרִים,neighbourhood,11,2114
1438375,hbo,subs,,,אֲחֻזָּה,land property,66,582
1438376,hbo,verb,,,מול,circumcise,30,1106
1438377,hbo,verb,,,מלל,circumcise,4,3479
1438378,hbo,subs,,,עָרְלָה,foreskin,16,1679
1438379,hbo,subs,,,מִקְנָה,purchase,15,1762
1438380,hbo,subs,,,נֵכָר,foreigner,36,960
1438381,hbo,adjv,,,עָרֵל,uncircumcised,35,986
1438382,hbo,verb,,,פרר,break,46,776
1438383,hbo,nmpr,pers,,שָׂרָה,Sarah,38,919
1438384,hbo,verb,,,צחק,laugh,13,1916
1438385,hbo,conj,,,לוּ,if only,22,1353
1438386,hbo,intj,,,אֲבָל,verily,11,2114
1438387,hbo,nmpr,pers,,יִצְחָק,Isaac,108,401
1438388,hbo,subs,,,נָשִׂיא,chief,130,348
1438389,hbo,verb,,,חמם,be hot,27,1184
1438390,hbo,verb,,,נצב,stand,74,530
1438391,hbo,verb,,,רוץ,run,104,410
1438392,hbo,verb,,,חוה,bow down,170,272
1438393,hbo,subs,,padv,מְעַט,little,101,420
1438394,hbo,verb,,,רחץ,wash,72,546
1438395,hbo,verb,,,שׁען,lean,22,1353
1438396,hbo,subs,,,פַּת,bit,14,1828
1438397,hbo,verb,,,סעד,support,12,2014
1438398,hbo,verb,,,מהר,hasten,81,487
1438399,hbo,subs,,,סְאָה,seah,9,2329
1438400,hbo,subs,,,קֶמַח,flour,14,1828
1438401,hbo,subs,,,סֹלֶת,wheat groat,53,691
1438402,hbo,verb,,,לושׁ,knead,5,3122
1438403,hbo,subs,,,עֻגָה,cake,7,2659
1438404,hbo,adjv,,,רַךְ,tender,16,1679
1438405,hbo,subs,,,חֶמְאָה,butter,10,2230
1438406,hbo,subs,,,חָלָב,milk,44,806
1438407,hbo,verb,,,עמד,stand,521,97
1438408,hbo,inrg,,,אַיֵּה,where,45,792
1438409,hbo,adjv,,,זָקֵן,old,181,262
1438410,hbo,subs,,,אֹרַח,path,58,635
1438411,hbo,subs,,,קֶרֶב,interior,227,210
1438412,hbo,verb,,,בלה,be worn out,15,1762
1438413,hbo,subs,,,עֶדְנָה,delight,1,5715
1438414,hbo,subs,,,אָדֹון,lord,335,149
1438415,hbo,verb,,,זקן,be old,24,1286
1438416,hbo,advb,,,אֻמְנָם,really,5,3122
1438417,hbo,verb,,,פלא,be miraculous,73,538
1438418,hbo,verb,,,כחשׁ,grow lean,22,1353
1438419,hbo,verb,,,שׁקף,look,22,1353
1438420,hbo,adjv,,,עָצוּם,mighty,31,1080
1438421,hbo,subs,,,מִשְׁפָּט,justice,422,121
1438422,hbo,subs,,,זְעָקָה,cry,18,1543
1438423,hbo,verb,,,כבד,be heavy,113,388
1438424,hbo,subs,,,צְעָקָה,cry,21,1403
1438425,hbo,subs,,,כָּלָה,destruction,22,1353
1438426,hbo,verb,,,פנה,turn,135,333
1438427,hbo,verb,,,נגשׁ,approach,125,354
1438428,hbo,verb,,,ספה,sweep away,18,1543
1438429,hbo,adjv,,,רָשָׁע,guilty,262,191
1438430,hbo,subs,,nmcp,יֵשׁ,existence,138,328
1438431,hbo,intj,,,חָלִילָה,be it far,21,1403
1438432,hbo,verb,,,ענה,answer,316,156
1438433,hbo,verb,,,יאל,begin,19,1487
1438434,hbo,subs,,,אֵפֶר,dust,22,1353
1438435,hbo,subs,,card,עֲשָׂרָה,ten,120,364
1438436,hbo,subs,,,שַׁעַר,gate,374,139
1438437,hbo,verb,,,לין,lodge,70,561
1438438,hbo,verb,,,שׁכם,rise early,65,586
1438439,hbo,subs,,,רְחֹב,open place,43,821
1438440,hbo,verb,,,פצר,entreat,7,2659
1438441,hbo,subs,,,מִשְׁתֶּה,drinking,46,776
1438442,hbo,subs,,,מַצָּה,matzo,53,691
1438443,hbo,verb,,,אפה,bake,13,1916
1438444,hbo,verb,,,שׁכב,lie down,212,232
1438445,hbo,subs,,,דֶּלֶת,door,87,464
1438446,hbo,verb,,,רעע,be evil,103,415
1438447,hbo,prde,,,אֵל,these,9,2329
1438448,hbo,subs,,,צֵל,shadow,53,691
1438449,hbo,subs,,,קֹורָה,beam,5,3122
1438450,hbo,advb,,,הָלְאָה,further,16,1679
1438451,hbo,verb,,,שׁבר,break,147,305
1438452,hbo,subs,,,סַנְוֵרִים,blindness,3,3915
1438453,hbo,verb,,,לאה,be weary,19,1487
1438454,hbo,advb,,,פֹּה,here,82,482
1438455,hbo,subs,,,חָתָן,son-in-law,20,1454
1438456,hbo,prep,,,כְּמֹו,like,142,317
1438457,hbo,subs,,,שַׁחַר,dawn,23,1317
1438458,hbo,verb,,,אוץ,urge,10,2230
1438459,hbo,verb,,,מָהַהּ,tarry,9,2329
1438460,hbo,verb,,,חזק,be strong,290,171
1438461,hbo,subs,,,חֶמְלָה,compassion,2,4540
1438462,hbo,verb,,,מלט,escape,94,438
1438463,hbo,subs,,,חֶסֶד,loyalty,245,197
1438464,hbo,adjv,,,קָרֹוב,near,76,518
1438465,hbo,subs,,,מִצְעָר,little,6,2866
1438466,hbo,subs,,,גָּפְרִית,sulphur,7,2659
1438467,hbo,subs,,,צֶמַח,sprout,12,2014
1438468,hbo,subs,,,נְצִיב,pillar,11,2114
1438469,hbo,subs,,,קִיטֹור,smoke,4,3479
1438470,hbo,subs,,,כִּבְשָׁן,kiln,4,3479
1438471,hbo,subs,,,הֲפֵכָה,overthrow,1,5715
1438472,hbo,subs,,,מְעָרָה,cave,38,919
1438473,hbo,subs,,,בְּכִירָה,first-born woman,6,2866
1438474,hbo,adjv,,,צָעִיר,little,22,1353
1438475,hbo,subs,,padv,מָחֳרָת,next day,32,1051
1438476,hbo,subs,,padv,אֶמֶשׁ,yesterday evening,5,3122
1438477,hbo,nmpr,"pers,gens,topo",,מֹואָב,Moab,180,264
1438478,hbo,nmpr,pers,,בֶּן עַמִּי,Ben-Ammi,1,5715
1438479,hbo,nmpr,gens,,עַמֹּון,Ammon,106,405
1438480,hbo,nmpr,pers,,אֲבִימֶלֶךְ,Abimelech,67,575
1438481,hbo,subs,,,חֲלֹום,dream,65,586
1438482,hbo,verb,,,בעל,own,16,1679
1438483,hbo,subs,,,תֹּם,completeness,23,1317
1438484,hbo,subs,,,לֵבָב,heart,252,193
1438485,hbo,subs,,,נִקָּיֹון,innocence,5,3122
1438486,hbo,verb,,,חשׂך,withhold,28,1155
1438487,hbo,verb,,,חטא,miss,237,202
1438488,hbo,subs,,,נָבִיא,prophet,315,157
1438489,hbo,verb,,,פלל,pray,80,490
1438490,hbo,subs,,,אֹזֶן,ear,187,254
1438491,hbo,subs,,,חֲטָאָה,sin,8,2471
1438492,hbo,subs,,,יִרְאָה,fear,44,806
1438493,hbo,advb,,,אָמְנָה,indeed,2,4540
1438494,hbo,verb,,,תעה,err,50,715
1438495,hbo,subs,,card,אֶלֶף,thousand,492,104
1438496,hbo,subs,,,כְּסוּת,covering,8,2471
1438497,hbo,verb,,,יכח,reprove,59,630
1438498,hbo,verb,,,רפא,heal,65,586
1438499,hbo,subs,,,אָמָה,handmaid,56,657
1438500,hbo,subs,,,רֶחֶם,womb,31,1080
1438501,hbo,verb,,,פקד,miss,303,161
1438502,hbo,subs,,,זְקֻנִים,old age,4,3479
1438503,hbo,subs,,,צְחֹק,laughter,2,4540
1438504,hbo,verb,,,מלל,make signs,5,3122
1438505,hbo,verb,,,ינק,suck,27,1184
1438506,hbo,verb,,,גמל,deal fully,37,940
